user_idx,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,t_101,t_102,t_103,t_104,t_105,t_106,t_107,t_108,t_109,t_110,t_111,t_112,t_113,t_114,t_115,t_116,t_117,t_118,t_119,t_120,t_121,t_122,t_123,t_124,t_125,t_126,t_127,t_128,t_129,t_130
583,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944,-0.99563944
584,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492,-0.9595492
585,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.99654347,-0.9938636,-0.9938636,-0.9938636,-0.9938636,-0.9938636,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908,-0.9978908
586,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,0.99723405,-0.99939966
587,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.9994412,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186,-0.997186
588,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581,0.8363581
589,-0.9977804,-0.9977804,-0.9977804,-0.9977804,-0.9977804,-0.9977804,-0.9977804,-0.9977804,-0.9977804,-0.9977804,-0.9977804,-0.9977804,-0.9977804,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9480929,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637,-0.9989637
590,-0.9848296,-0.9848296,-0.9848296,-0.9848296,-0.9848296,-0.9848296,-0.9848296,-0.9848296,-0.9848296,-0.9848296,-0.9848296,-0.9848296,-0.9848296,-0.9993717,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897,-0.9939897
591,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9943039,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063,0.9333063
592,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.99974865,-0.9995617,-0.9995617,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863,0.9386863
593,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.99965644,-0.824845,-0.824845,-0.824845,-0.824845,-0.824845,-0.824845,-0.824845,-0.824845,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126,0.5036126
594,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,-0.92591625,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098,0.5058098
595,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.9996842,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694,0.99971694
596,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,-0.98648447,0.98326993,0.98326993,0.98326993,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964,0.9586964
597,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9992557,-0.9902063,-0.9902063,-0.9902063
