user_idx,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13
573,-0.999724,-0.999724,-0.999724,-0.999724,-0.999724,-0.999724,-0.999724,-0.9857728,-0.9857728,-0.9857728,-0.9857728,-0.9857728,-0.9857728,-0.9857728
574,0.99981755,0.99981755,0.99981755,0.99981755,0.99981755,0.99981755,0.99981755,0.99981755,-0.9971782,-0.9971782,-0.9971782,-0.9971782,-0.9971782,-0.9971782
575,0.99820375,0.99820375,0.99820375,0.99820375,0.99820375,0.99820375,0.99820375,-0.9995915,-0.9995915,-0.9995915,-0.9995915,-0.9995915,-0.9995915,-0.9995915
576,-0.9971662,-0.9971662,-0.9971662,-0.9971662,-0.9971662,-0.9971662,-0.9971662,-0.9971662,-0.9971662,-0.98212975,-0.98212975,-0.98212975,-0.98212975,-0.98212975
577,-0.99879056,-0.99879056,-0.99879056,-0.99879056,-0.99879056,-0.99879056,-0.99879056,-0.99879056,-0.99879056,-0.99879056,-0.99879056,-0.99879056,-0.99879056,0.9869164
578,0.964218,0.964218,0.964218,0.964218,0.964218,0.964218,0.964218,0.964218,0.964218,0.964218,0.964218,0.964218,0.964218,-0.99755436
579,-0.99979335,-0.99979335,-0.99979335,-0.99979335,-0.99979335,-0.99979335,-0.99979335,-0.99979335,-0.9977925,-0.9977925,-0.9977925,-0.9977925,-0.9977925,-0.9977925
580,-0.79578954,-0.79578954,-0.79578954,-0.79578954,-0.79578954,-0.79578954,-0.79578954,-0.79578954,-0.79578954,-0.79578954,-0.79578954,-0.79578954,-0.79578954,-0.79578954
581,0.99027175,0.99027175,0.99027175,0.99027175,0.99027175,0.99027175,0.99027175,0.99027175,0.99027175,0.99027175,0.99027175,0.99027175,0.99027175,0.99027175
582,0.9915452,0.9915452,0.9915452,0.9915452,0.9915452,0.9915452,0.9915452,0.9915452,0.9915452,0.9915452,0.9915452,0.9915452,0.9915452,0.9915452
583,-0.99905246,-0.99905246,-0.99905246,-0.99905246,-0.99905246,-0.99905246,-0.99905246,-0.99905246,-0.99905246,-0.99905246,-0.99905246,-0.99905246,-0.99905246,-0.99905246
584,-0.98781073,-0.98781073,-0.98781073,-0.98781073,-0.98781073,-0.98781073,-0.98781073,-0.98781073,-0.98781073,-0.98781073,0.99970955,0.99970955,0.99970955,0.99970955
585,-0.9984302,-0.9984302,-0.9984302,-0.9984302,-0.9984302,-0.9984302,-0.9984302,-0.9984302,-0.9928948,-0.9928948,-0.9928948,-0.9928948,-0.9928948,-0.9928948
586,-0.9996617,-0.9996617,-0.9996617,-0.9996617,-0.9996617,-0.9996617,-0.9996617,-0.9996617,-0.9996617,-0.9996617,-0.9996617,-0.9996617,-0.9996617,-0.9996617
587,0.95007354,0.95007354,0.95007354,0.95007354,0.95007354,0.95007354,0.95007354,0.95007354,-0.9952388,-0.9952388,-0.9952388,-0.9952388,-0.9952388,-0.9952388
588,0.9926468,0.9926468,0.9926468,0.9926468,0.9926468,0.9926468,0.9926468,0.9926468,-0.9985838,-0.9985838,-0.9985838,-0.9985838,-0.9985838,-0.9985838
589,-0.5758532,-0.5758532,-0.5758532,-0.5758532,-0.5758532,-0.5758532,-0.5758532,-0.5758532,-0.5758532,-0.5758532,-0.5758532,-0.5758532,-0.5758532,-0.5758532
590,-0.9778723,-0.9778723,-0.9778723,-0.9778723,-0.9778723,-0.9778723,-0.9778723,-0.9778723,-0.9778723,-0.9778723,-0.9778723,-0.9778723,-0.9778723,-0.9778723
591,-0.89970374,-0.89970374,-0.89970374,-0.89970374,-0.89970374,-0.89970374,-0.89970374,-0.89970374,0.91933185,0.91933185,0.91933185,0.91933185,0.91933185,0.91933185
592,-0.9788593,-0.9788593,-0.9788593,-0.9788593,-0.9788593,-0.9788593,-0.9788593,-0.9788593,0.99958223,0.99958223,0.99958223,0.99958223,0.99958223,0.99958223
593,-0.99901426,-0.99901426,-0.99901426,-0.99901426,-0.99901426,-0.99901426,-0.99901426,-0.99901426,-0.9933473,-0.9933473,-0.9933473,-0.9933473,-0.9933473,-0.9933473
594,-0.9935021,-0.9935021,-0.9935021,-0.9935021,-0.9935021,-0.9935021,-0.9935021,-0.9935021,-0.99008626,-0.99008626,-0.99008626,-0.99008626,-0.99008626,-0.99008626
595,-0.9992607,-0.9992607,-0.9992607,-0.9992607,-0.9992607,-0.9992607,-0.9992607,-0.9992607,-0.99130225,-0.99130225,-0.99130225,-0.99130225,-0.99130225,-0.99130225
596,-0.86470175,-0.86470175,-0.86470175,-0.86470175,-0.86470175,-0.86470175,-0.86470175,-0.86470175,-0.7007544,-0.7007544,-0.7007544,-0.7007544,-0.7007544,-0.7007544
597,-0.99977595,-0.99977595,-0.99977595,-0.99977595,-0.99977595,-0.99977595,-0.99977595,-0.99977595,-0.9991241,-0.9991241,-0.9991241,-0.9991241,-0.9991241,-0.9991241
598,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741
599,-0.99945647,-0.99945647,-0.99945647,-0.99945647,-0.99945647,-0.99945647,-0.99945647,-0.99945647,-0.99945647,-0.99945647,-0.99945647,-0.99945647,-0.99945647,-0.99945647
600,-0.99969876,-0.99969876,-0.99969876,-0.99969876,-0.99969876,-0.99969876,-0.99969876,-0.99969876,-0.9992501,-0.9992501,-0.9992501,-0.9992501,-0.9992501,-0.9992501
601,-0.99500483,-0.99500483,-0.99500483,-0.99500483,-0.99500483,-0.99500483,-0.99500483,-0.99500483,-0.99500483,-0.9378001,-0.9378001,-0.9378001,-0.9378001,-0.9378001
602,-0.98876345,-0.98876345,-0.98876345,-0.98876345,-0.98876345,-0.98876345,-0.98876345,-0.98876345,-0.98565996,-0.98565996,-0.98565996,-0.98565996,-0.98565996,-0.98565996
603,-0.9985891,-0.9985891,-0.9985891,-0.9985891,-0.9985891,-0.9985891,-0.9985891,-0.9985891,-0.9985891,-0.93614864,-0.93614864,-0.93614864,-0.93614864,-0.93614864
604,-0.99960643,-0.99960643,-0.99960643,-0.99960643,-0.99960643,-0.99960643,-0.99960643,-0.99960643,-0.9982779,-0.9982779,-0.9982779,-0.9982779,-0.9982779,-0.9982779
605,-0.99953604,-0.99953604,-0.99953604,-0.99953604,-0.99953604,-0.99953604,-0.99953604,-0.99953604,-0.99953604,-0.99953604,-0.99953604,-0.99953604,-0.99953604,-0.99953604
606,-0.9995783,-0.9995783,-0.9995783,-0.9995783,-0.9995783,-0.9995783,-0.9995783,-0.9995783,-0.9995783,-0.9995783,-0.999406,-0.999406,-0.999406,-0.999406
607,-0.99873,-0.99873,-0.99873,-0.99873,-0.99873,-0.99873,-0.99873,-0.9973833,-0.9973833,-0.9973833,-0.9973833,-0.9973833,-0.9973833,-0.9973833
608,-0.99733055,-0.99733055,-0.99733055,-0.99733055,-0.99733055,-0.99733055,-0.99733055,-0.99733055,-0.99733055,-0.99733055,-0.99733055,-0.99733055,-0.99733055,-0.99733055
609,0.87797153,0.87797153,0.87797153,0.87797153,0.87797153,0.87797153,0.87797153,0.87797153,0.87797153,0.87797153,0.87797153,0.87797153,0.87797153,0.87797153
610,-0.99926144,-0.99926144,-0.99926144,-0.99926144,-0.99926144,-0.99926144,-0.99926144,-0.99926144,-0.99926144,-0.99926144,-0.9921497,-0.9921497,-0.9921497,-0.9921497
611,0.51775503,0.51775503,0.51775503,0.51775503,0.51775503,0.51775503,0.51775503,0.51775503,0.51775503,0.51775503,0.51775503,0.51775503,0.51775503,0.51775503
612,-0.9992685,-0.9992685,-0.9992685,-0.9992685,-0.9992685,-0.9992685,-0.9992685,-0.9992685,-0.9992685,-0.9992685,-0.9994548,-0.9994548,-0.9994548,-0.9994548
613,0.91899836,0.91899836,0.91899836,0.91899836,0.91899836,0.91899836,0.91899836,0.91899836,0.91899836,0.91899836,0.91899836,0.91899836,0.91899836,0.91899836
614,-0.9991015,-0.9991015,-0.9991015,-0.9991015,-0.9991015,-0.9991015,-0.9991015,-0.9991015,-0.9991015,-0.9991015,-0.9991015,-0.9991015,-0.9991015,-0.9991015
615,-0.9967969,-0.9967969,-0.9967969,-0.9967969,-0.9967969,-0.9967969,-0.9967969,-0.9967969,-0.9967969,-0.9967969,-0.9967969,-0.9967969,-0.9967969,-0.99764234
616,-0.99051875,-0.99051875,-0.99051875,-0.99051875,-0.99051875,-0.99051875,-0.99051875,-0.99051875,-0.99051875,-0.99051875,-0.99051875,-0.99051875,-0.99051875,-0.99051875
617,-0.999561,-0.999561,-0.999561,-0.999561,-0.999561,-0.999561,-0.999561,-0.999561,-0.999561,-0.999561,-0.999561,-0.999561,-0.999561,-0.999561
618,-0.9931253,-0.9931253,-0.9931253,-0.9931253,-0.9931253,-0.9931253,-0.9931253,-0.9931253,-0.9931253,-0.9931253,-0.9931253,-0.9931253,-0.9931253,-0.9931253
619,-0.99726295,-0.99726295,-0.99726295,-0.99726295,-0.99726295,-0.99726295,-0.99726295,-0.99726295,-0.99726295,-0.99726295,-0.99726295,-0.99726295,-0.99726295,-0.99726295
620,-0.9970701,-0.9970701,-0.9970701,-0.9970701,-0.9970701,-0.9970701,-0.9970701,-0.9970701,-0.9970701,-0.9970701,-0.9970701,-0.9970701,-0.9970701,-0.9970701
621,-0.99844885,-0.99844885,-0.99844885,-0.99844885,-0.99844885,-0.99844885,-0.99844885,-0.99844885,-0.99844885,-0.99844885,-0.99844885,-0.99844885,-0.99844885,-0.99844885
622,-0.9994734,-0.9994734,-0.9994734,-0.9994734,-0.9994734,-0.9994734,-0.9994734,-0.9994734,0.99216706,0.99216706,0.99216706,0.99216706,0.99216706,0.99216706
623,-0.99503493,-0.99503493,-0.99503493,-0.99503493,-0.99503493,-0.99503493,-0.99503493,-0.99503493,-0.99484926,-0.99484926,-0.99484926,-0.99484926,-0.99484926,-0.99484926
624,-0.99738926,-0.99738926,-0.99738926,-0.99738926,-0.99738926,-0.99738926,-0.99738926,0.9998023,0.9998023,0.9998023,0.9998023,0.9998023,0.9998023,0.9998023
625,-0.9861042,-0.9861042,-0.9861042,-0.9861042,-0.9861042,-0.9861042,-0.9861042,-0.9861042,-0.9861042,-0.9861042,-0.9861042,-0.9861042,-0.9861042,-0.9861042
626,-0.99607676,-0.99607676,-0.99607676,-0.99607676,-0.99607676,-0.99607676,-0.99607676,-0.99801,-0.99801,-0.99801,-0.99801,-0.99801,-0.99801,-0.99801
627,-0.84802455,-0.84802455,-0.84802455,-0.84802455,-0.84802455,-0.84802455,-0.84802455,-0.98749465,-0.98749465,-0.98749465,-0.98749465,-0.98749465,-0.98749465,-0.98749465
628,-0.99764925,-0.99764925,-0.99764925,-0.99764925,-0.99764925,-0.99764925,-0.99764925,-0.99764925,-0.99764925,-0.99764925,-0.99764925,-0.99764925,-0.99764925,-0.9971756
629,-0.99967074,-0.99967074,-0.99967074,-0.99967074,-0.99967074,-0.99967074,-0.99967074,-0.99967074,-0.99967074,-0.99967074,-0.99967074,-0.99967074,-0.99967074,-0.99967074
630,0.99918586,0.99918586,0.99918586,0.99918586,0.99918586,0.99918586,0.99918586,0.99918586,0.99918586,0.99918586,0.99918586,-0.9980908,-0.9980908,-0.9980908
631,-0.99865806,-0.99865806,-0.99865806,-0.99865806,-0.99865806,-0.99865806,-0.99865806,-0.99865806,-0.99865806,-0.99865806,-0.99865806,-0.99865806,-0.99865806,-0.99865806
632,-0.97243035,-0.97243035,-0.97243035,-0.97243035,-0.97243035,-0.97243035,-0.97243035,-0.73747796,-0.73747796,-0.73747796,-0.73747796,-0.73747796,-0.73747796,-0.73747796
633,-0.99420124,-0.99420124,-0.99420124,-0.99420124,-0.99420124,-0.99420124,-0.99420124,-0.99420124,-0.9592725,-0.9592725,-0.9592725,-0.9592725,-0.9592725,-0.9592725
634,-0.99604934,-0.99604934,-0.99604934,-0.99604934,-0.99604934,-0.99604934,-0.99604934,-0.9971209,-0.9971209,-0.9971209,-0.9971209,-0.9971209,-0.9971209,-0.9971209
635,-0.99668914,-0.99668914,-0.99668914,-0.99668914,-0.99668914,-0.99668914,-0.99668914,-0.99974793,-0.99974793,-0.99974793,-0.99974793,-0.99974793,-0.99974793,-0.99974793
636,-0.998577,-0.998577,-0.998577,-0.998577,-0.998577,-0.998577,-0.998577,0.9997323,0.9997323,0.9997323,0.9997323,0.9997323,0.9997323,0.9997323
637,-0.9940252,-0.9940252,-0.9940252,-0.9940252,-0.9940252,-0.9940252,-0.9940252,-0.9940252,-0.9940252,-0.9940252,-0.94752675,-0.94752675,-0.94752675,-0.94752675
638,0.9454188,0.9454188,0.9454188,0.9454188,0.9454188,0.9454188,0.9454188,0.9454188,0.9454188,0.9454188,0.9454188,0.9454188,0.9454188,0.9454188
639,0.0005502701,0.0005502701,0.0005502701,0.0005502701,0.0005502701,0.0005502701,0.0005502701,0.0005502701,0.0005502701,0.0005502701,0.0005502701,0.0005502701,0.0005502701,0.0005502701
640,-0.9980939,-0.9980939,-0.9980939,-0.9980939,-0.9980939,-0.9980939,-0.9980939,-0.9980939,-0.9980939,-0.9980939,-0.9980939,-0.9980939,-0.9980939,-0.9980939
641,-0.9527724,-0.9527724,-0.9527724,-0.9527724,-0.9527724,-0.9527724,-0.9527724,-0.9527724,-0.9527724,-0.9527724,-0.9527724,-0.9527724,-0.9527724,-0.9838104
642,0.93504775,0.93504775,0.93504775,0.93504775,0.93504775,0.93504775,0.93504775,0.93504775,0.93504775,0.93504775,0.93504775,-0.99733526,-0.99733526,-0.99733526
643,-0.9486125,-0.9486125,-0.9486125,-0.9486125,-0.9486125,-0.9486125,-0.9486125,-0.9486125,-0.9486125,-0.9975458,-0.9975458,-0.9975458,-0.9975458,-0.9975458
644,-0.9966174,-0.9966174,-0.9966174,-0.9966174,-0.9966174,-0.9966174,-0.9966174,-0.9966174,-0.9966174,-0.9966174,-0.9966174,-0.9966174,-0.9966174,-0.9966174
645,0.9995932,0.9995932,0.9995932,0.9995932,0.9995932,0.9995932,0.9995932,0.9995932,0.9995932,0.9995932,0.9995932,0.9995932,0.8607077,0.8607077
646,-0.97725964,-0.97725964,-0.97725964,-0.97725964,-0.97725964,-0.97725964,-0.97725964,-0.97725964,-0.97725964,-0.97725964,-0.97725964,-0.99842536,-0.99842536,-0.99842536
647,0.99907124,0.99907124,0.99907124,0.99907124,0.99907124,0.99907124,0.99907124,0.99907124,0.99907124,-0.99755365,-0.99755365,-0.99755365,-0.99755365,-0.99755365
648,-0.97734684,-0.97734684,-0.97734684,-0.97734684,-0.97734684,-0.97734684,-0.97734684,-0.97734684,-0.97734684,-0.97734684,-0.97734684,-0.97734684,-0.97734684,-0.97734684
649,-0.9992071,-0.9992071,-0.9992071,-0.9992071,-0.9992071,-0.9992071,-0.9992071,-0.9992071,-0.9992071,-0.9949687,-0.9949687,-0.9949687,-0.9949687,-0.9949687
650,-0.9992249,-0.9992249,-0.9992249,-0.9992249,-0.9992249,-0.9992249,-0.9992249,-0.9992249,-0.9992249,-0.5601779,-0.5601779,-0.5601779,-0.5601779,-0.5601779
651,-0.7999573,-0.7999573,-0.7999573,-0.7999573,-0.7999573,-0.7999573,-0.7999573,-0.7999573,-0.7999573,-0.9997961,-0.9997961,-0.9997961,-0.9997961,-0.9997961
652,-0.9601398,-0.9601398,-0.9601398,-0.9601398,-0.9601398,-0.9601398,-0.9601398,-0.9601398,-0.9601398,-0.98917156,-0.98917156,-0.98917156,-0.98917156,-0.98917156
653,-0.99282044,-0.99282044,-0.99282044,-0.99282044,-0.99282044,-0.99282044,-0.99282044,-0.99282044,-0.99282044,-0.99752516,-0.99752516,-0.99752516,-0.99752516,-0.99752516
654,-0.9806857,-0.9806857,-0.9806857,-0.9806857,-0.9806857,-0.9806857,-0.9806857,-0.9806857,-0.9806857,-0.99917346,-0.99917346,-0.99917346,-0.99917346,-0.99917346
655,0.6514923,0.6514923,0.6514923,0.6514923,0.6514923,0.6514923,0.6514923,0.6514923,0.6514923,0.6514923,0.6514923,0.6514923,0.6514923,0.6514923
656,-0.9855893,-0.9855893,-0.9855893,-0.9855893,-0.9855893,-0.9855893,-0.9855893,-0.9855893,-0.9855893,-0.99608177,-0.99608177,-0.99608177,-0.99608177,-0.99608177
657,-0.9996001,-0.9996001,-0.9996001,-0.9996001,-0.9996001,-0.9996001,-0.9996001,-0.9996001,-0.9996001,-0.9996001,-0.9996001,-0.9996001,-0.9996001,-0.9996001
658,-0.99910957,-0.99910957,-0.99910957,-0.99910957,-0.99910957,-0.99910957,-0.99910957,-0.99910957,-0.99910957,-0.99910957,-0.99910957,-0.99910957,-0.99910957,-0.99910957
659,-0.9882808,-0.9882808,-0.9882808,-0.9882808,-0.9882808,-0.9882808,-0.9882808,-0.9882808,-0.9882808,-0.9882808,-0.9882808,-0.9882808,-0.9882808,-0.9992173
660,-0.999393,-0.999393,-0.999393,-0.999393,-0.999393,-0.999393,-0.999393,-0.999393,-0.999393,-0.999393,-0.999393,-0.999393,-0.999393,-0.999393
661,0.97374445,0.97374445,0.97374445,0.97374445,0.97374445,0.97374445,0.97374445,0.97374445,0.97374445,0.97374445,0.97374445,0.97374445,0.97374445,0.97374445
662,-0.9969783,-0.9969783,-0.9969783,-0.9969783,-0.9969783,-0.9969783,-0.9969783,-0.9969783,-0.9969783,-0.9969783,-0.9969783,-0.9969783,-0.9969783,-0.99192315
663,0.9952317,0.9952317,0.9952317,0.9952317,0.9952317,0.9952317,0.9952317,0.9952317,0.9952317,0.9952317,0.9952317,0.9952317,0.9952317,-0.9851413
664,0.7459437,0.7459437,0.7459437,0.7459437,0.7459437,0.7459437,0.7459437,0.7459437,0.7459437,0.7459437,0.7459437,0.7459437,0.7459437,-0.9996449
665,-0.9990501,-0.9990501,-0.9990501,-0.9990501,-0.9990501,-0.9990501,-0.9990501,-0.9990501,-0.9990501,-0.9990501,-0.9990501,-0.9990501,-0.9990501,-0.9990501
666,0.9605811,0.9605811,0.9605811,0.9605811,0.9605811,0.9605811,0.9605811,0.9605811,0.9605811,0.9605811,0.9605811,0.9605811,0.9605811,0.9605811
667,-0.99882025,-0.99882025,-0.99882025,-0.99882025,-0.99882025,-0.99882025,-0.99882025,-0.99882025,-0.99882025,-0.99882025,-0.99882025,-0.99882025,-0.99882025,-0.99882025
668,-0.9972938,-0.9972938,-0.9972938,-0.9972938,-0.9972938,-0.9972938,-0.9972938,-0.9972938,-0.9972938,-0.9972938,-0.9972938,-0.9972938,-0.9972938,-0.9972938
669,-0.9996307,-0.9996307,-0.9996307,-0.9996307,-0.9996307,-0.9996307,-0.9996307,-0.9996307,-0.9996307,-0.9996307,-0.9996307,-0.9996307,-0.9996307,-0.9996307
670,-0.99964285,-0.99964285,-0.99964285,-0.99964285,-0.99964285,-0.99964285,-0.99964285,-0.99964285,-0.99964285,-0.99964285,-0.99964285,-0.99964285,-0.99964285,-0.98615557
671,-0.9996778,-0.9996778,-0.9996778,-0.9996778,-0.9996778,-0.9996778,-0.9996778,-0.9996778,-0.9996778,-0.9996778,-0.9996778,-0.9996778,-0.9996778,-0.9940217
672,-0.9976209,-0.9976209,-0.9976209,-0.9976209,-0.9976209,-0.9976209,-0.9976209,-0.9976209,-0.9976209,-0.9976209,-0.9976209,-0.9976209,-0.9976209,-0.9976209
673,-0.99884975,-0.99884975,-0.99884975,-0.99884975,-0.99884975,-0.99884975,-0.99884975,-0.99884975,-0.99884975,-0.99884975,-0.99884975,-0.99884975,-0.99884975,-0.99884975
674,-0.9978776,-0.9978776,-0.9978776,-0.9978776,-0.9978776,-0.9978776,-0.9978776,-0.9978776,-0.9978776,-0.9978776,-0.9978776,-0.9978776,-0.9978776,0.96107405
675,-0.9878137,-0.9878137,-0.9878137,-0.9878137,-0.9878137,-0.9878137,-0.9878137,-0.9878137,-0.9878137,-0.9878137,-0.9878137,-0.9878137,-0.9878137,-0.9970415
676,-0.99741733,-0.99741733,-0.99741733,-0.99741733,-0.99741733,-0.99741733,-0.99741733,-0.99741733,-0.99741733,-0.99741733,-0.99741733,-0.99741733,-0.99741733,-0.99741733
677,-0.99835384,-0.99835384,-0.99835384,-0.99835384,-0.99835384,-0.99835384,-0.99835384,-0.99835384,-0.99835384,-0.99835384,-0.99835384,-0.99835384,-0.99835384,-0.99835384
678,0.7738898,0.7738898,0.7738898,0.7738898,0.7738898,0.7738898,0.7738898,0.7738898,0.7738898,0.7738898,0.7738898,0.7738898,0.7738898,-0.995839
679,-0.98452294,-0.98452294,-0.98452294,-0.98452294,-0.98452294,-0.98452294,-0.98452294,-0.98452294,-0.98452294,-0.98452294,-0.98452294,-0.98452294,-0.98452294,-0.98452294
680,0.9998248,0.9998248,0.9998248,0.9998248,0.9998248,0.9998248,0.9998248,0.9998248,0.9998248,0.9998248,0.9998248,0.9998248,0.9998248,-0.99921334
681,-0.9769544,-0.9769544,-0.9769544,-0.9769544,-0.9769544,-0.9769544,-0.9769544,-0.9769544,-0.9769544,-0.9769544,-0.9769544,-0.9769544,-0.9769544,-0.9754615
682,-0.99953306,-0.99953306,-0.99953306,-0.99953306,-0.99953306,-0.99953306,-0.99953306,-0.99953306,-0.99953306,-0.99953306,-0.99953306,-0.99953306,-0.99953306,-0.99953306
683,-0.99306244,-0.99306244,-0.99306244,-0.99306244,-0.99306244,-0.99306244,-0.99306244,-0.99306244,-0.99306244,-0.99306244,-0.99306244,-0.99306244,-0.99306244,-0.9998055
684,-0.9922565,-0.9922565,-0.9922565,-0.9922565,-0.9922565,-0.9922565,-0.9922565,-0.9922565,-0.9922565,-0.9922565,-0.9922565,-0.9922565,-0.9922565,-0.99494547
685,-0.997889,-0.997889,-0.997889,-0.997889,-0.997889,-0.997889,-0.997889,-0.997889,-0.997889,-0.997889,-0.997889,-0.997889,-0.997889,-0.9984725
686,-0.9966035,-0.9966035,-0.9966035,-0.9966035,-0.9966035,-0.9966035,-0.9966035,-0.9966035,-0.9966035,-0.9966035,-0.9966035,-0.9966035,-0.9966035,-0.9966035
687,-0.9997483,-0.9997483,-0.9737621,-0.9737621,-0.9737621,-0.9737621,-0.9737621,-0.9737621,-0.9737621,-0.9737621,-0.9737621,-0.9737621,-0.9737621,-0.9737621
688,-0.99939215,-0.99939215,-0.99939215,-0.99939215,-0.99939215,-0.99939215,-0.99939215,-0.99939215,-0.99939215,-0.99939215,-0.99939215,-0.99939215,-0.99939215,-0.99939215
689,-0.99955195,-0.99955195,-0.99955195,-0.99955195,-0.99955195,-0.99955195,-0.99955195,-0.99955195,-0.99955195,-0.99955195,-0.99955195,-0.99955195,-0.9995796,-0.9995796
690,0.9978429,-0.99374795,-0.99374795,-0.99374795,-0.99374795,-0.99374795,-0.99374795,-0.99374795,-0.99374795,-0.99374795,-0.99374795,-0.99374795,-0.99374795,-0.99374795
691,-0.9980381,-0.9980381,-0.9980381,-0.9980381,-0.9980381,-0.9980381,-0.9980381,-0.9980381,-0.9980381,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606
692,-0.9837325,-0.9837325,-0.9977418,-0.9977418,-0.9977418,-0.9977418,-0.9977418,-0.9977418,-0.9977418,-0.9977418,-0.9977418,-0.9977418,-0.9977418,-0.9977418
693,-0.9984592,-0.9984592,-0.9984592,-0.9984592,-0.9984592,-0.9984592,-0.9984592,-0.9984592,-0.9984592,-0.9984592,-0.9984592,-0.9984592,-0.9984592,-0.9984592
694,-0.9998098,-0.9998098,-0.9998098,-0.9998098,-0.9998098,-0.9998098,-0.9998098,-0.9998098,-0.9998098,-0.9998098,-0.9998098,-0.9998098,-0.9998098,-0.9998098
695,0.9067194,0.9067194,0.9067194,0.9067194,0.9067194,0.9067194,0.9067194,0.9067194,0.9067194,-0.99788934,-0.99788934,-0.99788934,-0.99788934,-0.99788934
696,-0.99905604,-0.99905604,-0.99905604,-0.99905604,-0.99905604,-0.99905604,-0.99905604,-0.99905604,-0.99905604,-0.99905604,-0.99905604,-0.99905604,-0.99905604,-0.99905604
697,-0.999534,-0.9978161,-0.9978161,-0.9978161,-0.9978161,-0.9978161,-0.9978161,-0.9978161,-0.9978161,-0.9978161,-0.9978161,-0.9978161,-0.9978161,-0.9978161
698,-0.99978346,-0.99978346,-0.9935173,-0.9935173,-0.9935173,-0.9935173,-0.9935173,-0.9935173,-0.9935173,-0.9935173,-0.9935173,-0.9935173,-0.9935173,-0.9935173
699,-0.99880373,-0.99880373,-0.99880373,-0.99880373,-0.99880373,-0.99880373,-0.99880373,-0.99880373,-0.99880373,-0.99880373,-0.99880373,-0.99880373,-0.99880373,-0.99880373
